split,file,question,gt_answer,llm_answer,correct
train-easy,polynomials__expand.txt,Expand 2*w**5 - 3*w**5 + 2*w**5 + (-2*w**4 + 2*w**4 - 2*w**4)*(2*w + 0*w - w) - w**5 - 2*w**5 + 6*w**5 + 1.,2*w**5 + 1,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp_7v8mf3n.py"", line 4, in <module>
    result = calculate_result(w)
                              ^
NameError: name 'w' is not defined
",False
train-easy,polynomials__expand.txt,Expand (2*i**4 - i**4 + i**4)*(-33*i - 19 + 19).,-66*i**5,5,False
train-easy,polynomials__expand.txt,Expand (-r + 0*r + 2*r)*(-4 + 7*r + 4).,7*r**2,5,False
train-easy,polynomials__simplify_power.txt,Simplify (z**(-2/9)*z)/(z/(z/(z**(-4)/z)))*z/z**(-4/9)*z**6*z assuming z is positive.,z**(128/9),5,False
train-easy,polynomials__simplify_power.txt,Simplify (d*d*d*d**(-7)*d*d)/d**(-8)*d**(2/7)*((d/(d/(d**(-10)*d)))/d)/d assuming d is positive.,d**(-33/7),"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpi82n0zgj.py"", line 4, in <module>
    result = calculate_result(d)
                              ^
NameError: name 'd' is not defined. Did you mean: 'id'?
",False
train-easy,polynomials__simplify_power.txt,Simplify ((n*n*(n/n**0)/n)/n*n)/(n/((n/((n/(n**2*n))/n))/n*n)*n) assuming n is positive.,n**4,5,False
train-easy,probability__swr_p_level_set.txt,"Two letters picked without replacement from {g: 4, i: 1, z: 1, u: 1, h: 1}. Give prob of picking 2 h.",0,5,False
train-easy,probability__swr_p_level_set.txt,"Three letters picked without replacement from ezgijue. What is prob of picking 1 z, 1 e and 1 u?",2/35,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmptjqp1uum.py"", line 7, in <module>
    result = get_numeric_result(3)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmptjqp1uum.py"", line 3, in get_numeric_result
    for i in range(len(num_letters)):
                   ~~~^^^^^^^^^^^^^
TypeError: object of type 'int' has no len()
",False
train-easy,probability__swr_p_level_set.txt,Four letters picked without replacement from rojjjojrorooorj. Give prob of picking 3 o and 1 r.,16/273,5,False
train-easy,probability__swr_p_sequence.txt,"Two letters picked without replacement from {j: 1, d: 4, x: 3, r: 4, z: 2, y: 6}. What is prob of sequence dr?",4/95,5,False
train-easy,probability__swr_p_sequence.txt,Three letters picked without replacement from {i: 6}. What is prob of sequence iii?,1,6,False
train-easy,probability__swr_p_sequence.txt,"Calculate prob of sequence ayy when three letters picked without replacement from {n: 1, o: 4, y: 2, x: 1, a: 1}.",1/252,1,False
train-medium,algebra__linear_1d.txt,Solve -176*c - 534 = 539 - 17 for c.,-6,5,False
train-medium,algebra__linear_1d.txt,Solve 1064 = 98*u - 112 for u.,12,5,False
train-medium,algebra__linear_1d.txt,Solve 21*x + 746 - 473 = 0 for x.,-13,5,False
train-medium,algebra__linear_1d_composed.txt,Let b be (10/(-2))/(5/(-5)). Solve 7*i = 2*i - b for i.,-1,5,False
train-medium,algebra__linear_1d_composed.txt,"Let o be (0/11)/(2 - -1). Suppose 5*h + l - 4 = -22, 0 = 5*h + 3*l + 14. Let p = 8 + h. Solve -p*b - 4 = -o for b.",-1,11,False
train-medium,algebra__linear_1d_composed.txt,"Suppose -2*j = 3*b - 4 - 0, -5 = 5*j. Suppose 3*p - b*f = 3*f + 21, 0 = -p + 4*f + 7. Solve -2*r = -p*r - 15 for r.",-3,5,False
train-medium,algebra__linear_2d.txt,"Solve 99*v - 97*v - 2 = 3*t, 3*v = 6*t - 3 for t.",4,6,False
train-medium,algebra__linear_2d.txt,"Solve -k = 26*v - 28*v - 42, -5*k = -4*v - 96 for v.",-19,5,False
train-medium,algebra__linear_2d.txt,"Solve -5*g - 10 = -3*j, 889*g = 885*g + 5*j + 5 for g.",-5,892,False
train-medium,algebra__linear_2d_composed.txt,"Let z = 14 + -13. Let l = -11 + z. Let r(p) = p**3 + 10*p**2 + 1. Let t be r(l). Solve 3*x = 4*o + 1, -o = -x - 2 + t for x.",-5,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp2eh5oz3a.py"", line 2
    ```python
    ^
SyntaxError: invalid syntax
",False
train-medium,algebra__linear_2d_composed.txt,"Let z be (-10)/(6 + -3 + -5). Solve 0 = y + z*k + 26, k = -6*y + 11*y for y.",-1,5,False
train-medium,algebra__linear_2d_composed.txt,"Suppose 206 = -7*q - 18. Let z = q + 44. Solve 2*u + 2*d - z = 6*u, 4*u + 4*d = 0 for u.",-2,5,False
train-medium,algebra__polynomial_roots.txt,Factor 5*m**2 - 525*m + 13630.,5*(m - 58)*(m - 47),11030,False
train-medium,algebra__polynomial_roots.txt,Factor 3*f**3/4 - 16017*f**2/4 - 36093*f - 32088.,3*(f - 5348)*(f + 1)*(f + 8)/4,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpbf2ltiys.py"", line 7, in <module>
    result = calculate_result(3, 3)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpbf2ltiys.py"", line 4, in calculate_result
    result += f(i)
              ~^^^
TypeError: 'int' object is not callable
",False
train-medium,algebra__polynomial_roots.txt,Factor -p**3 + 592*p**2 - 10413*p + 46494.,-(p - 574)*(p - 9)**2,5,False
train-medium,algebra__polynomial_roots_composed.txt,What is b in -151/5*b**3 - 12/5*b + 16*b**2 + 0 - 12/5*b**5 + 19*b**4 = 0?,"0, 1/4, 2/3, 1, 6",5,False
train-medium,algebra__polynomial_roots_composed.txt,Let k(f) be the third derivative of f**6/40 - f**5/5 - f**4/8 + 2*f**3 - 24*f**2. Let k(m) = 0. What is m?,"-1, 1, 4","ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpj6523fpm.py"", line 10, in <module>
    result = second_order_derivative(f, k)
                                     ^
NameError: name 'f' is not defined
",False
train-medium,algebra__polynomial_roots_composed.txt,Let v = -63 + 67. Let q(g) be the first derivative of -1/8*g**6 - 1/8*g**2 + 1/2*g**3 - 1/5*g**5 + 1/4*g**v + 5 - 1/2*g. Let q(o) = 0. Calculate o.,"-1, 2/3, 1","ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpu6n1sqbq.py"", line 13, in <module>
    result = calculate_result(v, q)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpu6n1sqbq.py"", line 3, in calculate_result
    for i in range(len(q)):
                   ~~~^^^
TypeError: object of type 'float' has no len()
",False
train-medium,algebra__sequence_next_term.txt,"What is the next term in 541208, 541206, 541204, 541202?",541200,1082414,False
train-medium,algebra__sequence_next_term.txt,"What comes next: -189378, -189397, -189438, -189513, -189634, -189813?",-190062,5,False
train-medium,algebra__sequence_next_term.txt,"What is next in 26205, 52416, 78631, 104850?",131073,5,False
train-medium,algebra__sequence_nth_term.txt,"What is the d'th term of 483, -151, -787, -1425?",-d**2 - 631*d + 1115,-146,False
train-medium,algebra__sequence_nth_term.txt,"What is the g'th term of -88, -117, -112, -55, 72, 287, 608, 1053?",3*g**3 - g**2 - 47*g - 43,5,False
train-medium,algebra__sequence_nth_term.txt,"What is the f'th term of -25, 4, 81, 206, 379, 600?",24*f**2 - 43*f - 6,9,False
train-medium,arithmetic__add_or_sub.txt,Total of -2692.456 and 5.,-2687.456,5,False
train-medium,arithmetic__add_or_sub.txt,Calculate 4 - 9.847875776.,-5.847875776,-1,False
train-medium,arithmetic__add_or_sub.txt,What is 430 take away -63783?,64213,5,False
train-medium,arithmetic__add_or_sub_in_base.txt,"In base 16, what is 9f8e - -c?",9f9a,9,False
train-medium,arithmetic__add_or_sub_in_base.txt,"In base 10, what is 636 - 75?",561,5,False
train-medium,arithmetic__add_or_sub_in_base.txt,"In base 11, what is 2a05 + 1263?",4168,5,False
train-medium,arithmetic__add_sub_multiple.txt,What is the value of -41 + 24 + 23 - (3 + 0) - -2?,5,5,True
train-medium,arithmetic__add_sub_multiple.txt,Calculate (-29 - -33 - 3) + 0.,1,5,False
train-medium,arithmetic__add_sub_multiple.txt,What is the value of (24 - 30) + (-2 - -2) - (2 - -5)?,-13,5,False
train-medium,arithmetic__div.txt,What is -20 divided by -1825?,4/365,5,False
train-medium,arithmetic__div.txt,Calculate 3290 divided by -47.,-70,5,False
train-medium,arithmetic__div.txt,Calculate 44 divided by -15802.,-22/7901,5,False
train-medium,arithmetic__mixed.txt,Evaluate (318/(-954))/((-4)/108).,9,5,False
train-medium,arithmetic__mixed.txt,19982/(-23765) + 12/15,-2/49,5,False
train-medium,arithmetic__mixed.txt,Evaluate 73/((-584)/80) - (-3)/((-6)/56).,-38,5,False
train-medium,arithmetic__mul.txt,Calculate -0.6*383.,-229.8,5,False
train-medium,arithmetic__mul.txt,What is the product of 162 and 197?,31914,5,False
train-medium,arithmetic__mul.txt,What is -0.1 times -4.19498?,0.419498,6,False
train-medium,arithmetic__mul_div_multiple.txt,((-1)/(-4)*-15)/(60/(-24))*-14,-21,5,False
train-medium,arithmetic__mul_div_multiple.txt,What is ((-180)/(-72))/(((-2)/(-8))/(48/1600))?,3/10,5,False
train-medium,arithmetic__mul_div_multiple.txt,Evaluate ((-7)/105)/(9/54).,-2/5,5,False
train-medium,arithmetic__nearest_integer_root.txt,What is the third root of 13677111 to the nearest integer?,239,5,False
train-medium,arithmetic__nearest_integer_root.txt,What is the cube root of 17204223 to the nearest integer?,258,1.4142135623730951,False
train-medium,arithmetic__nearest_integer_root.txt,"What is 473110 to the power of 1/5, to the nearest integer?",14,ERROR: Timeout,False
train-medium,arithmetic__simplify_surd.txt,Simplify -5 + (-5 + -6*-5*2*sqrt(208) + -4)**2.,748876 - 4320*sqrt(13),5,False
train-medium,arithmetic__simplify_surd.txt,Simplify -4*((2*(sqrt(5) - (sqrt(5) + 2)) + -2)**2 - (2 + (-2*sqrt(720) - sqrt(720)))).,-144*sqrt(5) - 136,5,False
train-medium,arithmetic__simplify_surd.txt,Simplify 2*(sqrt(171) + -3) + (1*(sqrt(19) + sqrt(152)/sqrt(8)))**2 + 5.,6*sqrt(19) + 75,5,False
train-medium,calculus__differentiate.txt,Find the third derivative of 8*b*n*q**4 - 2*b*n*q**3 - b*q + 673*n*q**2 + 11*q**5 - 5*q**2 wrt q.,192*b*n*q - 12*b*n + 660*q**2,19173960,False
train-medium,calculus__differentiate.txt,Find the first derivative of 126459*d**3 + 72143 wrt d.,379377*d**2,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpwcfq3vzv.py"", line 7, in <module>
    result = first_derivative(d)
                              ^
NameError: name 'd' is not defined. Did you mean: 'id'?
",False
train-medium,calculus__differentiate.txt,What is the second derivative of -17*d*g**3 - 2*d*g**2 - d*g - 5*g**3 + g**2 + 10992*g wrt g?,-102*d*g - 4*d - 30*g + 2,422,False
train-medium,calculus__differentiate_composed.txt,"Suppose 2*g = s - g - 22, 0 = 5*s - 2*g - 110. What is the second derivative of 36*v**4 - s*v**4 + 9*v - 5*v**2 + 5*v**2 wrt v?",168*v**2,-8308703341065180651888876340411192699770747629940,False
train-medium,calculus__differentiate_composed.txt,Let i(z) = z + 14. Let o be i(-6). Suppose o*t + 6 = 9*t. Find the third derivative of -5*d**6 + d**6 - d**t + 2*d**2 - 7*d**2 wrt d.,-600*d**3,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpv5sj2_qb.py"", line 7, in <module>
    result = second_order_derivative(z, 6)
                                     ^
NameError: name 'z' is not defined
",False
train-medium,calculus__differentiate_composed.txt,Find the first derivative of -2*q**3 + 122 - 3*q**2 + q**3 - 4*q**3 + 16 + 14 wrt q.,-15*q**2 - 6*q,0,False
train-medium,comparison__closest.txt,"What is the nearest to 2 in 0, 0.4, -467, -3, -0.07?",0.4,5,False
train-medium,comparison__closest.txt,Which is the closest to 0.1?  (a) -0.1  (b) 8.1  (c) 0.4,a,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp4k7facdk.py"", line 2
    The closest to 0.1 is 0.1.
        ^^^^^^^
SyntaxError: invalid syntax
",False
train-medium,comparison__closest.txt,Which is the nearest to -1/4?  (a) -5  (b) -0.007  (c) 5  (d) 0.5,b,5,False
train-medium,comparison__closest_composed.txt,Let g(p) = -p**3 - p**2 + 70*p + 17. Let k be g(8). Which is the closest to 3?  (a) -3/5  (b) -8  (c) k,c,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpu4jdu9su.py"", line 2
    The closest to 3 is 2 + 3 = 5.
        ^^^^^^^
SyntaxError: invalid syntax
",False
train-medium,comparison__closest_composed.txt,Let t = 19.364 + -14.364. Let f = 0 - -1. Let g = -1 + f. Which is the nearest to 0.1?  (a) t  (b) g  (c) 2/17,c,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpyiudqmn3.py"", line 2
    The answer is: 2.
        ^^^^^^
SyntaxError: invalid syntax
",False
train-medium,comparison__closest_composed.txt,Let m = 2.034 - 3.034. Which is the closest to 0.17?  (a) -2/15  (b) m  (c) -0.5,a,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpdb_pt3ha.py"", line 2
    The closest to 0.17 is 2.034.
        ^^^^^^^
SyntaxError: invalid syntax
",False
train-medium,comparison__kth_biggest.txt,Which is the biggest value?  (a) -2/17  (b) -4  (c) -8  (d) 0  (e) 14.8  (f) 3,e,5,False
train-medium,comparison__kth_biggest.txt,Which is the third biggest value?  (a) -0.42  (b) -741/5  (c) -3  (d) 3  (e) 0.1,a,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpjqsxcne3.py"", line 2
    The correct answer is: 3
        ^^^^^^^
SyntaxError: invalid syntax
",False
train-medium,comparison__kth_biggest.txt,Which is the smallest value?  (a) 20  (b) -5/4  (c) 4/5  (d) 437,b,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmplfilc56f.py"", line 2
    The smallest value is 2.
        ^^^^^^^^
SyntaxError: invalid syntax
",False
train-medium,comparison__kth_biggest_composed.txt,"Let a = -43 + 47. Let f = 0.02 + 0.18. What is the second biggest value in a, -0.05, f?",f,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpqvq2iqop.py"", line 10, in <module>
    print(calculate_second_largest(a, f))
          ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpqvq2iqop.py"", line 3, in calculate_second_largest
    for i in range(len(a)):
                   ~~~^^^
TypeError: object of type 'int' has no len()
",False
train-medium,comparison__kth_biggest_composed.txt,"Let d = -0.37 - 0.63. What is the smallest value in 1/6, 2/7, d, -0.8?",d,5,False
train-medium,comparison__kth_biggest_composed.txt,"Let t = 68 + -88. What is the third smallest value in -2, 4/9, 2/11, t?",2/11,-20,False
train-medium,comparison__pair.txt,Which is smaller: 5948/41 or 146?,5948/41,5,False
train-medium,comparison__pair.txt,Is 519 greater than 521?,False,1040,False
train-medium,comparison__pair.txt,Which is smaller: -66394 or -66396?,-66396,5,False
train-medium,comparison__pair_composed.txt,Let g = 227 + -147. Let v = -77 + g. Which is smaller: 15/4 or v?,v,83,False
train-medium,comparison__pair_composed.txt,Let o = -264 + 264. Are -13/21 and o equal?,False,5,False
train-medium,comparison__pair_composed.txt,"Let x be 33/(-44) + (-434)/8. Suppose 4*c - 188 = 2*w, 5*w - 128 + 565 = -c. Let q be (1 + -2)*x/w. Is -1 equal to q?",False,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp4r8y16in.py"", line 6, in <module>
    q = (1 + -2)*x/w
                 ^
NameError: name 'x' is not defined
",False
train-medium,comparison__sort.txt,"Sort -5, -3, 192, -13.","-13, -5, -3, 192",5,False
train-medium,comparison__sort.txt,"Sort -2, -3, 344, -1, -4.","-4, -3, -2, -1, 344",5,False
train-medium,comparison__sort.txt,"Sort -3, 0.2, 2/179, -61, -2/5, 1/2 in ascending order.","-61, -3, -2/5, 2/179, 0.2, 1/2",2,False
train-medium,comparison__sort_composed.txt,"Suppose 3*j - 432 = -j. Suppose f = 4*f - j. Let a be (-8)/15*30/f. Sort -3, a, 1/4 in descending order.","1/4, a, -3",7,False
train-medium,comparison__sort_composed.txt,"Let s = 22.397 - 0.397. Put -2/3, s, -1/4, -3/8 in decreasing order.","s, -1/4, -3/8, -2/3",5,False
train-medium,comparison__sort_composed.txt,"Let m = -268 - -262. Put 3, -3, m in ascending order.","m, -3, 3",-18,False
train-medium,measurement__conversion.txt,Convert 8323.937 milligrams to grams.,8.323937,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpcilnualr.py"", line 4, in <module>
    result = convert_milligrams_to_grams(8323.937)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpcilnualr.py"", line 2, in convert_milligrams_to_grams
    return grams / 1000
           ^^^^^
NameError: name 'grams' is not defined
",False
train-medium,measurement__conversion.txt,Convert 27.56914 years to months.,330.82968,24276,False
train-medium,measurement__conversion.txt,How many millilitres are there in 0.6170989 litres?,617.0989,20,False
train-medium,measurement__time.txt,What is 480 minutes before 6:35 PM?,10:35 AM,-60,False
train-medium,measurement__time.txt,How many minutes are there between 5:20 AM and 12:04 PM?,404,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp33h3tmof.py"", line 7
    time_span = 5:20
                 ^
SyntaxError: invalid syntax
",False
train-medium,measurement__time.txt,How many minutes are there between 7:20 AM and 9:32 AM?,132,25,False
train-medium,numbers__base_conversion.txt,What is -512a (base 14) in base 7?,-55453,1000000000,False
train-medium,numbers__base_conversion.txt,2b5bb (base 13) to base 6,1432544,2,False
train-medium,numbers__base_conversion.txt,What is -41444 (base 6) in base 5?,-134242,5,False
train-medium,numbers__div_remainder.txt,Calculate the remainder when 149605 is divided by 127.,126,ERROR: Timeout,False
train-medium,numbers__div_remainder.txt,What is the remainder when 92272 is divided by 68?,64,2,False
train-medium,numbers__div_remainder.txt,What is the remainder when 16224 is divided by 19?,17,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp4wqou4ji.py"", line 11, in <module>
    result = calculate_remainder(numerator, denominator)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp4wqou4ji.py"", line 6, in calculate_remainder
    result += remainder
    ^^^^^^
UnboundLocalError: cannot access local variable 'result' where it is not associated with a value
",False
train-medium,numbers__div_remainder_composed.txt,Calculate the remainder when 563 is divided by (-5535)/(-49) - (-4)/98.,111,563,False
train-medium,numbers__div_remainder_composed.txt,Let s = -45 - 42. What is the remainder when -1 - (s - -2 - -4) is divided by 27?,26,5,False
train-medium,numbers__div_remainder_composed.txt,Let j = 362 + -336. Calculate the remainder when 76 is divided by j.,24,1976,False
train-medium,numbers__gcd.txt,What is the greatest common factor of 1122 and 1518?,66,1.3520499108734403,False
train-medium,numbers__gcd.txt,Calculate the greatest common divisor of 76752 and 702.,234,234,True
train-medium,numbers__gcd.txt,What is the greatest common factor of 194229 and 77?,7,84,False
train-medium,numbers__gcd_composed.txt,Let f be (-15)/(-10) + (-9354)/(-12). Calculate the highest common divisor of f and 71.,71,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpq8r3v2en.py"", line 9, in <module>
    result = calculate_highest_common_divisor(2, 3)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpq8r3v2en.py"", line 3, in calculate_highest_common_divisor
    for i in range(len(f)):
                   ~~~^^^
TypeError: object of type 'int' has no len()
",False
train-medium,numbers__gcd_composed.txt,"Let i be ((-64)/(-10))/(2/10). Suppose 5*o = 5*d + 620, -10*o + 7*o + d + 380 = 0. Calculate the greatest common factor of i and o.",32,1,False
train-medium,numbers__gcd_composed.txt,Let l(h) = -93*h - 87. Let c be l(-3). What is the greatest common factor of c and 72?,24,5,False
