split,file,question,gt_answer,llm_answer,correct
interpolate,numbers__div_remainder_composed.txt,Suppose -f + 1 = -1. Let c(o) = 2*o**2 - 22*o + 2. Let w be c(11). What is the remainder when w/f + (690/5)/2 is divided by 18?,16,1,False
interpolate,numbers__div_remainder_composed.txt,Let x(p) = p**3 + 9*p**2 + 9*p + 5. Let s be x(-8). Calculate the remainder when 82 is divided by 3*(-1)/s + 44.,37,3,False
interpolate,numbers__div_remainder_composed.txt,"Let t(y) = -3*y**3 + y. Let f be -2*(2/(-4) + -2). Suppose -4*l + f = 3*o - 6, 3*o - 5*l + 7 = 0. What is the remainder when t(-1) is divided by o?",0,-3,False
interpolate,numbers__div_remainder_composed.txt,"Suppose 58 + 6 = 4*z. Suppose 2*y - 281 = 5*d, -196*y = -198*y + d + 277. Calculate the remainder when y is divided by z.",10,58,False
interpolate,numbers__div_remainder_composed.txt,Let v = 18 + -9. Suppose 0 = -7*f + 373 - 1234. Let x = 212 + f. What is the remainder when x is divided by v?,8,18,False
interpolate,numbers__div_remainder_composed.txt,Let k be -5 + (336/(-4))/(-1). Let g = k - 74. What is the remainder when 16 is divided by g?,1,-5,False
interpolate,numbers__div_remainder_composed.txt,Let r = -22 - -47. Let j = r - 4. Calculate the remainder when ((-1557)/j)/(-3) - (-2)/7 is divided by 9.,7,-22,False
interpolate,numbers__gcd.txt,What is the highest common divisor of 5060 and 29480?,220,5060,False
interpolate,numbers__gcd.txt,What is the greatest common divisor of 82 and 11837889?,41,82,False
interpolate,numbers__gcd.txt,Calculate the greatest common divisor of 117 and 288081.,9,117,False
interpolate,numbers__gcd.txt,Calculate the highest common divisor of 18360 and 9816.,24,18360,False
interpolate,numbers__gcd.txt,Calculate the highest common factor of 282154 and 71532.,3974,282154,False
interpolate,numbers__gcd.txt,Calculate the greatest common divisor of 215134 and 41309.,409,215134,False
interpolate,numbers__gcd.txt,What is the highest common factor of 3026266 and 87?,29,3026266,False
interpolate,numbers__gcd.txt,What is the highest common factor of 119536 and 62000?,496,119536,False
interpolate,numbers__gcd.txt,What is the greatest common divisor of 617448 and 138?,6,617448,False
interpolate,numbers__gcd.txt,Calculate the greatest common factor of 7000227 and 36.,9,7000227,False
interpolate,numbers__gcd_composed.txt,"Suppose -o + 466 = 3*d - 524, 5*d - 1650 = -5*o. Calculate the highest common divisor of d and 462.",66,466,False
interpolate,numbers__gcd_composed.txt,Let a = 59 + -59. Suppose a = 21*q - 5*q - 160. Calculate the highest common divisor of 110 and q.,10,59,False
interpolate,numbers__gcd_composed.txt,"Suppose 4*h - 9 = -g, -2*h + 4*g + 11 = -7. Let w(p) = 27 - 3*p. Let z be w(h). What is the greatest common divisor of z and 24?",6,4,False
interpolate,numbers__gcd_composed.txt,Let n = 170 - 159. Suppose -n*d + 18 = -2*d. Calculate the greatest common factor of 12 and d.,2,170,False
interpolate,numbers__gcd_composed.txt,"Let j = -41 - -59. Let f be -1*(-3)/(-2)*-146. Suppose 4*w - 3*b = f, w + 0*b - 2*b = 56. What is the highest common factor of j and w?",18,-41,False
interpolate,numbers__gcd_composed.txt,Let m(g) be the third derivative of 155*g**4/24 + g**3/6 - 3*g**2 + 3. Let l be m(1). What is the highest common factor of 24 and l?,12,155,False
interpolate,numbers__gcd_composed.txt,"Suppose 17*g + 15 = 20*g. Suppose g*c + 84 = d, -14*d + 13*d + 3*c + 84 = 0. What is the greatest common divisor of d and 7?",7,17,False
interpolate,numbers__gcd_composed.txt,"Suppose i = u + 3*i - 16, 4*u = -3*i + 44. Let y(j) = 28 - 12*j. Let b be y(-3). Calculate the greatest common divisor of u and b.",8,3,False
interpolate,numbers__gcd_composed.txt,Let k = 31 - 25. Suppose 0 = 3*q - k. Let m be 37/q + 9/18. Calculate the highest common divisor of m and 152.,19,31,False
interpolate,numbers__gcd_composed.txt,Suppose 0*j = -118*j + 13216. Calculate the greatest common factor of 176 and j.,16,0,False
interpolate,numbers__is_factor.txt,Does 47 divide 18392481?,False,47,False
interpolate,numbers__is_factor.txt,Does 61 divide 1035597?,True,61,False
interpolate,numbers__is_factor.txt,Is 684 a factor of 14024052?,True,684,False
interpolate,numbers__is_factor.txt,Does 1270 divide 47216539?,False,1270,False
interpolate,numbers__is_factor.txt,Does 89 divide 14034318?,False,89,False
interpolate,numbers__is_factor.txt,Is 155 a factor of 9331194?,False,155,False
interpolate,numbers__is_factor.txt,Is 25 a factor of 10961453?,False,25,False
interpolate,numbers__is_factor.txt,Does 1305 divide 55122832?,False,1305,False
interpolate,numbers__is_factor.txt,Does 266 divide 11816460?,False,266,False
interpolate,numbers__is_factor.txt,Is 7 a factor of 1771007?,True,7,False
interpolate,numbers__is_factor_composed.txt,Let z(k) = 0*k**2 + 3*k**2 - 6*k**2 + k - 6. Let h be z(2). Let a = 89 + h. Is a a multiple of 43?,False,0,False
interpolate,numbers__is_factor_composed.txt,Let s be 21853/(-205) + (-4)/10. Let o = s + 127. Is 2 a factor of o?,True,21853,False
interpolate,numbers__is_factor_composed.txt,"Let t = -270 + 275. Let l(z) = 5 - 4*z. Let b be l(-4). Suppose 4*w = -4*d + 44, -t*w + b = -2*d - 62. Is w a multiple of 15?",True,-270,False
interpolate,numbers__is_factor_composed.txt,"Let m = 147 + -134. Suppose 10*k - m*k - 283 = -2*i, -i - 3*k = -137. Is i a multiple of 3?",False,147,False
interpolate,numbers__is_factor_composed.txt,"Suppose 0 = -16*o + 4*f + 1548, 43*f + 510 = 5*o + 47*f. Is o a multiple of 7?",True,0,False
interpolate,numbers__is_factor_composed.txt,Is 7 a factor of 3044 - (-10 + 8 + 12)?,False,7,False
interpolate,numbers__is_factor_composed.txt,Let r(f) = 4*f**2 + 46*f - 94. Does 93 divide r(-30)?,False,4,False
interpolate,numbers__is_factor_composed.txt,Does 8 divide 866 - (-18)/4*(-16)/36?,True,8,False
interpolate,numbers__is_factor_composed.txt,Let c(x) = 23 - 8*x**2 + 7*x**2 - 18*x + 57 + 48*x. Does 16 divide c(32)?,True,23,False
interpolate,numbers__is_factor_composed.txt,Let p be (0 - (-1)/(-2))*-44. Let k = p + 18. Does 4 divide ((-10)/(-4))/(125/k + -3)?,True,0,False
interpolate,numbers__is_prime.txt,Is 3061761083 composite?,True,3061761083,False
interpolate,numbers__is_prime.txt,Is 25974451 prime?,False,25974451,False
interpolate,numbers__is_prime.txt,Is 3801067967 prime?,False,3801067967,False
interpolate,numbers__is_prime.txt,Is 36308947 a composite number?,False,36308947,False
interpolate,numbers__is_prime.txt,Is 3101983801 a prime number?,False,3101983801,False
interpolate,numbers__is_prime.txt,Is 284213663 a composite number?,True,284213663,False
interpolate,numbers__is_prime.txt,Is 532327127 a prime number?,False,532327127,False
interpolate,numbers__is_prime.txt,Is 286298347 a prime number?,True,286298347,False
interpolate,numbers__is_prime.txt,Is 78816037 a prime number?,True,78816037,False
interpolate,numbers__is_prime.txt,Is 37255187 prime?,True,37255187,False
interpolate,numbers__is_prime_composed.txt,Let f = 91276 + -58625. Is f prime?,False,91276,False
interpolate,numbers__is_prime_composed.txt,"Let w be (-63)/(-5) - (-15)/(-25). Suppose 2*h - 13527 = -5*g, -w*h + 27047 = -8*h + 3*g. Is h prime?",True,-63,False
interpolate,numbers__is_prime_composed.txt,Let y(n) be the third derivative of -127*n**7/2520 - 7*n**6/720 - 11*n**5/60 + 13*n**2. Let m(v) be the third derivative of y(v). Is m(-3) composite?,True,-127,False
interpolate,numbers__is_prime_composed.txt,"Let z = 13 + -8. Suppose -12 = -v - 4*b, -186*b = -185*b - 2. Suppose 5*x - 3387 = -4*f, -v*f + z*f - 2714 = -4*x. Is x a prime number?",False,13,False
interpolate,numbers__is_prime_composed.txt,Let o(n) = 12113*n**2 + 17*n - 35. Is o(2) a composite number?,True,12113,False
interpolate,numbers__is_prime_composed.txt,"Let b = -8 - -10. Suppose 14 = 2*y - 5*g, b*y + 4 = 6*y + 2*g. Is 4/12 - y*(-84)/9 a prime number?",True,-8,False
interpolate,numbers__is_prime_composed.txt,"Let w = -60 - -63. Suppose -1275 = -4*s - r, 0*s - 2*s + 641 = -w*r. Is s a prime number?",False,-60,False
interpolate,numbers__is_prime_composed.txt,Let o = -69268 + 173907. Is o composite?,False,-69268,False
interpolate,numbers__is_prime_composed.txt,Is ((2/(-4))/((-10)/(-5)))/((-41)/8454364) composite?,False,2,False
interpolate,numbers__is_prime_composed.txt,Suppose 135*h - 3570412 = 1457393. Is h prime?,True,135,False
interpolate,numbers__lcm.txt,What is the least common multiple of 1149303 and 9?,3447909,1149303,False
interpolate,numbers__lcm.txt,Calculate the smallest common multiple of 29484 and 3444714.,20668284,29484,False
interpolate,numbers__lcm.txt,Find the common denominator of 101/563836 and 191/1691508.,1691508,101,False
interpolate,numbers__lcm.txt,Calculate the lowest common multiple of 8 and 793462.,3173848,8,False
interpolate,numbers__lcm.txt,What is the common denominator of 71/1776564 and 173/7320?,17765640,71,False
interpolate,numbers__lcm.txt,Calculate the smallest common multiple of 356017 and 77395.,1780085,356017,False
interpolate,numbers__lcm.txt,What is the common denominator of 83/84 and -19/212744?,638232,83,False
interpolate,numbers__lcm.txt,Calculate the common denominator of -43/5 and -119/224778.,1123890,-43,False
interpolate,numbers__lcm.txt,What is the common denominator of 3/21658 and -97/41552?,9182992,3,False
interpolate,numbers__lcm.txt,What is the smallest common multiple of 666000 and 1250?,3330000,666000,False
interpolate,numbers__lcm_composed.txt,Let t = 384847/375480 - -1/18774. Find the common denominator of t and 29/10.,40,384847,False
interpolate,numbers__lcm_composed.txt,"Suppose 0 = -o + 3*m + 281, -5*o + 2*m - 195 = -1561. What is the least common multiple of 578 and o?",4624,0,False
interpolate,numbers__lcm_composed.txt,Let m = 5028 + -11754. Let i = -174797/26 - m. Find the common denominator of i and 57/4.,52,5028,False
interpolate,numbers__lcm_composed.txt,"Let b = -223 + 225. Suppose -6*o + 3*o + 58 = -5*v, -2*o = b*v - 44. What is the least common multiple of 15 and o?",105,-223,False
interpolate,numbers__lcm_composed.txt,Let i be (-4)/12*822/5 - 3. Let v = -62 - i. Let s = 261 + -791/3. Find the common denominator of s and v.,15,-4,False
interpolate,numbers__lcm_composed.txt,Suppose -3*m + 4387 = -8195. Let v = -41981/10 + m. Find the common denominator of v and 14/33.,330,-3,False
interpolate,numbers__lcm_composed.txt,"Let b = -1 - -17. Suppose 92*n - 200 = 90*n - 3*r, 0 = 5*n + 3*r - 518. What is the smallest common multiple of b and n?",848,-1,False
interpolate,numbers__lcm_composed.txt,Suppose -l = -8 - 44. Let h = -28393 + 28397. Calculate the lowest common multiple of h and l.,52,-8,False
interpolate,numbers__lcm_composed.txt,Let m = 55 - 30. Let b(r) = 569*r**2 - 1137*r + 2. Calculate the smallest common multiple of m and b(2).,100,55,False
interpolate,numbers__lcm_composed.txt,"Suppose -5*w + 103 = -447. Suppose 4*l = 5*u - w, -2*u - 2*u + 2*l + 82 = 0. Calculate the smallest common multiple of 18 and u.",18,-5,False
interpolate,numbers__list_prime_factors.txt,What are the prime factors of 4089490?,"2, 5, 101, 4049",4089490,False
interpolate,numbers__list_prime_factors.txt,What are the prime factors of 93760429?,"7, 13394347",93760429,False
interpolate,numbers__list_prime_factors.txt,What are the prime factors of 55521424?,"2, 7, 337, 1471",55521424,False
interpolate,numbers__list_prime_factors.txt,What are the prime factors of 75619718?,"2, 37809859",75619718,False
interpolate,numbers__list_prime_factors.txt,List the prime factors of 38383603.,"17, 2257859",38383603,False
interpolate,numbers__list_prime_factors.txt,List the prime factors of 45500653.,"11, 17, 31, 47, 167",45500653,False
interpolate,numbers__list_prime_factors.txt,List the prime factors of 4701268.,"2, 11, 13, 8219",4701268,False
interpolate,numbers__list_prime_factors.txt,What are the prime factors of 57376371?,"3, 13, 19, 77431",57376371,False
interpolate,numbers__list_prime_factors.txt,List the prime factors of 9055495.,"5, 19, 199, 479",9055495,False
interpolate,numbers__list_prime_factors.txt,What are the prime factors of 30268179?,"3, 3363131",30268179,False
interpolate,numbers__list_prime_factors_composed.txt,Suppose 28994 = -59*w + 549374. List the prime factors of w.,"2, 3, 5, 7",28994,False
interpolate,numbers__list_prime_factors_composed.txt,Suppose -25*u + 132116 + 2434 = 0. List the prime factors of u.,"2, 3, 13, 23",-25,False
interpolate,numbers__list_prime_factors_composed.txt,Let z = -21545 - -30234. List the prime factors of z.,8689,-21545,False
interpolate,numbers__list_prime_factors_composed.txt,"Let c(r) = r**3 + 27*r**2 + 26*r + 10. Let t be c(-26). Suppose -i - 4*w + 419 = 0, t*i - w - 2200 = 5*i. What are the prime factors of i?",439,3,False
interpolate,numbers__list_prime_factors_composed.txt,"Suppose 2*s - 22*q + 19*q = 12173, -q = -s + 6089. What are the prime factors of s?","2, 11, 277",2,False
interpolate,numbers__list_prime_factors_composed.txt,"Suppose -3*c - 3*v + 4 = 13, -v - 7 = 5*c. What are the prime factors of c + (13 - -6) + 5?",23,-3,False
interpolate,numbers__list_prime_factors_composed.txt,List the prime factors of -389*-1*(5 - (-12)/(-3)).,389,-389,False
interpolate,numbers__list_prime_factors_composed.txt,Let l(m) = 2476*m**2 + 11*m - 7. List the prime factors of l(1).,"2, 5, 31",2476,False
interpolate,numbers__list_prime_factors_composed.txt,List the prime factors of 5870 - 10*(1 + 0).,"2, 5, 293",5870,False
interpolate,numbers__list_prime_factors_composed.txt,"Suppose -2 = 2*f, 16*f - 19*f = 4*n - 2221. What are the prime factors of n?","2, 139",-2,False
interpolate,numbers__place_value.txt,What is the tens digit of 21994533?,3,21994533,False
interpolate,numbers__place_value.txt,What is the millions digit of 10954880?,0,10954880,False
interpolate,numbers__place_value.txt,What is the units digit of 68483929?,9,68483929,False
interpolate,numbers__place_value.txt,What is the thousands digit of 22718519?,8,22718519,False
interpolate,numbers__place_value.txt,What is the millions digit of 98660789?,8,98660789,False
interpolate,numbers__place_value.txt,What is the units digit of 49988494?,4,49988494,False
interpolate,numbers__place_value.txt,What is the hundred thousands digit of 47267930?,2,47267930,False
interpolate,numbers__place_value.txt,What is the hundred thousands digit of 84042881?,0,84042881,False
interpolate,numbers__place_value.txt,What is the ten millions digit of 18937481?,1,18937481,False
interpolate,numbers__place_value.txt,What is the ten millions digit of 82329260?,8,82329260,False
interpolate,numbers__place_value_composed.txt,Let g = 12874 - 7587. What is the tens digit of g?,8,12874,False
interpolate,numbers__place_value_composed.txt,Let c(z) = -14*z**3 + 9*z**2 + 13*z - 17. What is the units digit of c(-5)?,3,-14,False
interpolate,numbers__place_value_composed.txt,"Suppose -n = 3*o + 4 - 26, 0 = 4*o + 4*n - 24. Suppose o*y + 4 = 6*y, -4*y = 2*s - 504. What is the hundreds digit of s?",2,3,False
interpolate,numbers__place_value_composed.txt,Let c = 4629 + 267. What is the units digit of c?,6,4629,False
interpolate,numbers__place_value_composed.txt,"Suppose 4*d = 18 - 10. Suppose -13 - 13 = -d*z. Suppose l + 7 = k - z, k + 4*l - 30 = 0. What is the units digit of k?",2,4,False
interpolate,numbers__place_value_composed.txt,"Suppose -f = -4*h + 2*f + 277, -f + 71 = h. What is the tens digit of (h + -8)*13/2?",0,-4,False
interpolate,numbers__place_value_composed.txt,Let h(b) = 194*b + 2. Let m(w) = 2*w - 4. Let v be m(3). What is the units digit of h(v)?,0,194,False
interpolate,numbers__place_value_composed.txt,Let p = 24753 + -15606. What is the units digit of p?,7,24753,False
interpolate,numbers__place_value_composed.txt,Let n = -164 - -170. What is the hundreds digit of (-24)/36 - (-2512)/n?,4,-164,False
interpolate,numbers__place_value_composed.txt,"Suppose 41 - 74 = -3*j. Suppose 1730 = 5*t + 2*l, -1371 = -4*t - 10*l + j*l. What is the tens digit of t?",4,41,False
interpolate,numbers__round_number.txt,What is 1428961.67 rounded to the nearest 100000?,1400000,1428961.67,False
interpolate,numbers__round_number.txt,Round -198.792 to the nearest ten thousand.,0,-198.792,False
interpolate,numbers__round_number.txt,What is 784498990 rounded to the nearest 1000000?,784000000,784498990,False
interpolate,numbers__round_number.txt,What is 296.82509 rounded to one dp?,296.8,296.82509,False
interpolate,numbers__round_number.txt,Round 5134.8982 to the nearest 10.,5130,5134.8982,False
interpolate,numbers__round_number.txt,What is 11521.0529 rounded to the nearest integer?,11521,11521.0529,False
interpolate,numbers__round_number.txt,Round 170843.798 to the nearest 10.,170840,170843.798,False
interpolate,numbers__round_number.txt,Round -319.79823 to the nearest ten.,-320,-319.79823,False
interpolate,numbers__round_number.txt,Round -6.6029647 to one decimal place.,-6.6,-6.6029647,False
interpolate,numbers__round_number.txt,What is -0.000014017659 rounded to five dps?,-0.00001,-0.000014017659,False
interpolate,numbers__round_number_composed.txt,Let p(r) = -27*r**3 + 16*r**2 + 54*r - 79. Let c be p(-21). What is c rounded to the nearest 10000?,260000,-27,False
interpolate,numbers__round_number_composed.txt,Let m = 247 + -170. Let t = m + -170. Let h = 93.00000212 + t. What is h rounded to 7 dps?,0.0000021,247,False
interpolate,numbers__round_number_composed.txt,Let y = -2.465 + -1708.135. What is y rounded to the nearest ten?,-1710,-2.465,False
interpolate,numbers__round_number_composed.txt,Let m = -288014262.000113 + 288014414. Let t = 152 - m. Round t to five dps.,0.00011,-288014262.000113,False
interpolate,numbers__round_number_composed.txt,Let z(q) = -5800*q**2 + 115*q - 40. Let k be z(16). Round k to the nearest 100000.,-1500000,-5800,False
interpolate,numbers__round_number_composed.txt,Let x = 149 + -478. Let q = x + 328.9999743. What is q rounded to five decimal places?,-0.00003,149,False
interpolate,numbers__round_number_composed.txt,Let n = 10484853647178744475 - 10484853713782812388.99999779. Let p = n - -66604067591. Let j = -323 - p. What is j rounded to 7 decimal places?,-0.0000022,10484853647178744475,False
interpolate,numbers__round_number_composed.txt,Let i = -1.43 - -160.43. Let v = i - 158.9979. Round v to three decimal places.,0.002,-1.43,False
interpolate,numbers__round_number_composed.txt,Let b = 23.1 - 10.3. Let o = b - 12.7999995. What is o rounded to six dps?,0.000001,23.1,False
interpolate,numbers__round_number_composed.txt,Let o = 38.4 - 36.6. Let s = -3470 - -3468.201. Let j = s + o. Round j to 3 decimal places.,0.001,38.4,False
interpolate,polynomials__add.txt,Let x(n) = 67 - 26*n. Let a(i) = 176 - 78*i. Give -4*a(m) + 11*x(m).,26*m + 33,67,False
interpolate,polynomials__add.txt,Let t(c) = 36 - 4631*c. Let k(s) = 1543*s - 13. What is -11*k(x) - 4*t(x)?,1551*x - 1,36,False
interpolate,polynomials__add.txt,Let n(d) = 5*d + 2. Let g(t) = -4*t - 60 - 62 + 254 - 67 - 66. Give 6*g(j) + 5*n(j).,j + 4,5,False
interpolate,polynomials__add.txt,Let x(q) = 2 - 4*q. Let w(o) = 7 - 11*o. Let j be (28 - 38)/(2/(16/(-10))). Determine j*x(l) - 3*w(l).,l - 5,2,False
interpolate,polynomials__add.txt,Let l(t) = 7*t**3 - 8*t**2 - 8*t. Let u(n) = -n**3 + n**2 + n. Let r be 7 + (4 - 12/4*3) + 3. Determine r*l(i) + 40*u(i).,-5*i**3,7,False
interpolate,polynomials__add.txt,Let a(h) = -78*h - 52. Let o(v) = -v - 1. Suppose 0 = -7*j + 19 - 48 + 22. Give j*a(k) + 52*o(k).,26*k,-78,False
interpolate,polynomials__add.txt,Let m(k) = 2*k + 3 + k + 7*k**2 - 8*k**2 + 3*k**2. Let j = 66 - 74. Let h(c) = -6*c**2 - 8*c - 8. Give j*m(g) - 3*h(g).,2*g**2,2,False
interpolate,polynomials__add.txt,Let w(i) = 149*i**3 - 5*i**2 + 13*i + 10. Let n(m) = -147*m**3 + 6*m**2 - 15*m - 12. What is -5*n(f) - 6*w(f)?,-159*f**3 - 3*f,149,False
interpolate,polynomials__add.txt,"Let n(d) = -2*d - 5. Let k be -1*-33*2/6. Let t(o) = 4*o + 9. Suppose a = -s - a, 4*s + 4*a = 12. Calculate k*n(v) + s*t(v).",2*v - 1,-2,False
interpolate,polynomials__add.txt,Let z(q) = 202 - 31*q. Let a(m) = 67 - 10*m. Calculate 7*a(w) - 2*z(w).,65 - 8*w,202,False
interpolate,polynomials__coefficient_named.txt,Express -283*o + 827 - 3218*o - 827 as k + s*o and give k.,0,-283,False
interpolate,polynomials__coefficient_named.txt,Rearrange -47 + 14*y - 16*y**2 - 3*y**2 - 23*y**2 + 41*y**2 to f + h*y + s*y**2 and give h.,14,-47,False
interpolate,polynomials__coefficient_named.txt,Express (3 + 2 + 0)*(h - 1 + 1) + (-h - 3*h + 2*h)*(85 + 120 - 17) + (2*h + 0*h - 4*h)*(1 + 3 - 3) as w + z*h and give z.,-373,3,False
interpolate,polynomials__coefficient_named.txt,Rearrange (-f + 2*f - 1 - 1)*(-f**3 - 5*f**3 + f**3)*(-1 + 18 - 16) to the form x*f**2 + i*f**4 + s*f + z + t*f**3 and give t.,10,2,False
interpolate,polynomials__coefficient_named.txt,Express i**3 - 8*i**3 + i**3 + (-3*i**2 + 3*i**2 - i**3)*(13 + 0 - 3) + 0*i**3 - 9*i**3 - 2*i**3 in the form g*i**2 + v + t*i + p*i**3 and give p.,-27,3,False
interpolate,polynomials__coefficient_named.txt,Express 4*d - 120 + 64 + 61 - 32*d - 84*d as u + p*d and give p.,-112,4,False
interpolate,polynomials__coefficient_named.txt,Express 56*b**4 - 14 - 55*b**4 + 798*b**2 + 12 in the form f*b + d*b**2 + u*b**4 + r + i*b**3 and give r.,-2,56,False
interpolate,polynomials__coefficient_named.txt,Rearrange 3*z**3 - 3 - 106328*z**2 + 2*z + 106318*z**2 + z**3 to the form b*z + s + g*z**2 + t*z**3 and give g.,-10,3,False
interpolate,polynomials__coefficient_named.txt,Rearrange -96*d - 3 - 99*d + 2*d**2 - 25*d + 1 + 0 to the form u*d**2 + m*d + h and give h.,-2,-96,False
interpolate,polynomials__coefficient_named.txt,Express (548*t + 48*t - 16*t)*(5 - 2 + 1) + t + 2*t - t as r + j*t and give j.,2322,548,False
interpolate,polynomials__collect.txt,Collect the terms in 2995*t**2 + 1505 - 1505.,2995*t**2,2995,False
interpolate,polynomials__collect.txt,Collect the terms in -848 - 892 + 2529 - 839 + 4*k.,4*k - 50,-848,False
interpolate,polynomials__collect.txt,Collect the terms in -14807*r**2 + 4*r - 4 - r + 15171*r**2.,364*r**2 + 3*r - 4,-14807,False
interpolate,polynomials__collect.txt,Collect the terms in 64 + 94 - 24 - 33 - 21*w**2.,101 - 21*w**2,64,False
interpolate,polynomials__collect.txt,Collect the terms in 181*z - 62*z - 57*z + 951 + 962 - 1913 - 59*z.,3*z,181,False
interpolate,polynomials__collect.txt,Collect the terms in -283*q - 134*q - 114*q + 344*q.,-187*q,-283,False
interpolate,polynomials__collect.txt,Collect the terms in -9*q**2 + 3*q - 94*q**2 + 110*q**2.,7*q**2 + 3*q,-9,False
interpolate,polynomials__collect.txt,Collect the terms in -18*i**2 + 7*i**2 + 13*i**2 - 63 - 84 - 15 + 91.,2*i**2 - 71,-18,False
interpolate,polynomials__collect.txt,Collect the terms in -485*r + 449 + 124*r + 119*r + 122*r + 119*r.,449 - r,-485,False
interpolate,polynomials__collect.txt,Collect the terms in 9399*f + 11007*f + 14458*f - 11203*f.,23661*f,9399,False
interpolate,polynomials__compose.txt,Let u(d) = 80*d + 18. Let a(t) = -2*t**2 - 38*t. What is a(u(k))?,-12800*k**2 - 8800*k - 1332,80,False
interpolate,polynomials__compose.txt,Let h(s) = -15*s. Let y(i) = 238*i. Let a(p) = -63*h(p) - 4*y(p). Let b(x) = 9*x. Let v(f) = -7*a(f) - 5*b(f). Let l(u) = 10*u. What is l(v(d))?,40*d,-15,False
interpolate,polynomials__compose.txt,Let p(o) = 3*o. Let s(z) = -1029676*z - 2. What is p(s(f))?,-3089028*f - 6,3,False
interpolate,polynomials__compose.txt,Let y(v) = -23*v - 1. Let a(m) = -2006*m**2. Give y(a(r)).,46138*r**2 - 1,-23,False
interpolate,polynomials__compose.txt,Let r(x) = -2*x. Let i(m) = -4338734*m**2. Give i(r(a)).,-17354936*a**2,-2,False
interpolate,polynomials__compose.txt,Let y(t) = 1950*t**2 + 7*t + 0*t - 1952*t**2 + 13*t. Let s(g) = g**2. Let m(d) = 3*d**2. Let v(c) = -m(c) + 5*s(c). Calculate v(y(b)).,8*b**4 - 160*b**3 + 800*b**2,1950,False
interpolate,polynomials__compose.txt,Let c(y) = -2*y**2. Let b(j) = -940*j - 12. Let d(q) = 3240180*q + 41360. Let z(g) = -10340*b(g) - 3*d(g). Give z(c(x)).,1880*x**2,-2,False
interpolate,polynomials__compose.txt,Let c(g) = -9*g**2 - 2. Let h(o) = 5*o + 8856. Calculate h(c(d)).,8846 - 45*d**2,-9,False
interpolate,polynomials__compose.txt,"Suppose j = -4*l - 3, 4*j + 3*l = j + 18. Let o(h) = 6*h - h - j*h + 3*h. Let x(s) = 8*s**2 + 2. Determine x(o(q)).",8*q**2 + 2,-4,False
interpolate,polynomials__compose.txt,Let b(k) = k. Let z(f) be the second derivative of 36*f**4 - f**2/2 - 4*f - 87. What is b(z(n))?,432*n**2 - 1,36,False
interpolate,polynomials__evaluate.txt,Let l(s) = 2*s**2 + 41*s - 21671. What is l(-115)?,64,2,False
interpolate,polynomials__evaluate.txt,Let a(h) = 8306*h - 323938. Determine a(39).,-4,8306,False
interpolate,polynomials__evaluate.txt,Let t(m) = m**3 + 8*m**2 - 204*m - 1791. Determine t(-11).,90,3,False
interpolate,polynomials__evaluate.txt,Let v(i) = 4*i**3 - 4*i**2 - 87*i - 302. Calculate v(-4).,-274,4,False
interpolate,polynomials__evaluate.txt,Let q(u) = -32*u**2 - 482*u + 50. Calculate q(-14).,526,-32,False
interpolate,polynomials__evaluate.txt,Let a(m) = 3*m**2 + 90*m + 108. Determine a(0).,108,3,False
interpolate,polynomials__evaluate.txt,Let u(j) = -2*j**3 + 108*j**2 + 713*j + 8. Determine u(-6).,50,-2,False
interpolate,polynomials__evaluate.txt,Let g(s) = 54*s**2 - 22245*s - 1236. Calculate g(412).,0,54,False
interpolate,polynomials__evaluate.txt,Let x(j) = -1003*j**3 - 17*j**2 - 24*j - 7. Calculate x(-1).,1003,-1003,False
interpolate,polynomials__evaluate.txt,Let c(y) = 31*y**2 - 304*y + 458. Give c(8).,10,31,False
interpolate,polynomials__evaluate_composed.txt,Let n(t) = t**2 - 6*t - 70. Let w be ((30/7)/(-5))/((-6)/84). Give n(w).,2,2,True
interpolate,polynomials__evaluate_composed.txt,Let g(r) = 6*r**2 - 3 - 2*r**3 + 3*r**3 - 9*r + 0*r. Suppose -22 - 322 = 76*t + 188. Calculate g(t).,11,6,False
interpolate,polynomials__evaluate_composed.txt,Let y(u) = 4*u**2 + 11*u + 9. Let i(j) = -3*j**2 - 12*j - 11. Let c(n) = -3*i(n) - 2*y(n). Give c(-15).,30,4,False
interpolate,polynomials__evaluate_composed.txt,Let k(u) be the third derivative of -u**5/60 + 5*u**4/8 - 15*u**3/2 - 250*u**2 - 2*u. Give k(12).,-9,5,False
interpolate,polynomials__evaluate_composed.txt,Let n be ((-10)/(-9) - 0)/(652/(-2934)). Let d(z) be the third derivative of -z**4/24 - 11*z**3/6 + z**2. Give d(n).,-6,-10,False
interpolate,polynomials__evaluate_composed.txt,"Suppose -g + 41 = 4*p, -2*p - 7*g = -12*g - 15. Let w(x) = -x**3 + 9*x**2 + 10*x + 2. Determine w(p).",2,41,False
interpolate,polynomials__evaluate_composed.txt,Let s(t) = 6*t - 7. Let b(j) = -5 - 1 - 5*j - 4 + 16. Let i(o) = 4*b(o) + 3*s(o). Calculate i(5).,-7,6,False
interpolate,polynomials__evaluate_composed.txt,"Let j(v) = v**2 - v + 1. Suppose 196 = 10*x - 6*x. Let h = 49 - x. Suppose 2*y = 4*n - 10, h*y = 4*y - 2*n - 4. Give j(y).",7,2,False
